word_id,ur_meaning,en_meaning
48096,تم,you
48097,"قوم ہو،",(are) a people
48098,حد سے گزرنے والی,transgressing
48099,انہوں نے کہا,They said
48100,البتہ اگر,If
48101,نہ,not
48102,تو باز آیا,you desist
48103,اے لوط,O Lut
48104,البتہ ت ضرور ہوجا,Surely you will be
48105,سے,of
48106,نکالے جانے والوں میں (سے),the ones driven out
48107,اس نے کہا,He said
48108,بیشک میں,Indeed I am
48109,واسطے تمہارے عمل کے,(of) your deed
48110,میں سے ہوں,of
48111,کڑھنے والوں,those who detest
48112,اے میرے رب,My Lord
48113,نجات دے مجھ کو,Save me
48114,اور میرے گھر والوں کو,and my family
48115,اس سے,from what
48116,جو وہ عمل کررہے ہیں,they do
48117,تو نجات دی ہم نے اس کو,So We saved him
48118,اور اس کے گھروالوں کو,and his family
48119,سب کے سب,all
48120,مگر,Except
48121,ایک بڑھیا کو,an old woman
48122,میں تھی,(was) among
48123,پیچھے رہ جانے والوں,those who remained behind
48124,پھر,Then
48125,تباہ کردیا ہم نے,We destroyed
48126,دوسروں کو,the others
48127,اور برسائی ہم نے,And We rained
48128,ان پر,upon them
48129,ا یک بارش,a rain
48130,تو بہت بری تھی,and evil was
48131,"بارش،",(was) the rain
48132,ڈرائے جانے والوں کی,(on) those who were warned
48133,یقینا,Indeed
48134,اس میں,in
48135,نا معلوم,that
48136,البتہ ایک نشانی ہے,surely is a sign
48137,اور نہ,but not
48138,تھے,are
48139,ان میں سے  اکثر,most of them
48140,ایمان  لانے والے,believers
48141,اور بیشک,And indeed
48142,رب تیرا,your Lord
48143,البتہ وہ,surely He
48144,زبردست ہے,(is) the All-Mighty
48145,"، رحم فرمانے والا ہے",the Most Merciful
48146,جھٹلایا,Denied
48147,والوں نے,(the) companions
48148,ایکہ,(of the) Wood
48149,رسولوں کو,the Messengers
48150,جب,When
48151,کہا,said
48152,ان کو,to them
48153,شعیب نے,Shuaib
48154,کیا نہیں,Will not
48155,تم ڈرتے ہو,you fear (Allah)
48156,بیشک میں,Indeed I am
48157,تمہارے لیے,to you
48158,"رسول ہوں،",a Messenger
48159,امانت دار,trustworthy
48160,پس ڈرو تم,So fear
48161,اللہ سے,Allah
48162,اور اطاعت کرو میری,and obey me
48163,اور نہیں,And not
48164,میں سوال کرتا تم سے,I ask (of) you
48165,اس پر,for it
48166,کسی,any
48167,اجر کا,payment
48168,نہیں,Not
48169,اجر میرا,(is) my payment
48170,مگر,except
48171,اوپر,from
48172,رب,(the) Lord
48173,العالمین,(of) the worlds
48174,پورا کرو,Give full
48175,ناپ کو,measure
48176,اور نہ,and (do) not
48177,تم ہوجاؤ,be
48178,میں سے,of
48179,خسارہ دینے والوں,those who cause loss
48180,اور تولو,And weigh
48181,ترازو سے,with a balance
48182,صحیح,[the] even
48183,اور نہ,And (do) not
48184,تم کم کرکے دو,deprive
48185,لوگوں کو,people
48186,ان کی اشیاء۔ چیزیں,(of) their things
48187,اور نہ,and (do) not
48188,تم فساد کرو,commit evil
48189,میں,in
48190,زمین,the earth
48191,مفسد بن کر,spreading corruption
48192,اور ڈرو,And fear
48193,اس ذات سے,the One Who
48194,جس نے پیدا کیا تم کو,created you
48195,"اور مخلوق، نسل",and the generations
48196,پہلوں کی,the former
48197,انہوں نے کہا,They said
48198,بیشک,Only
48199,تو,you
48200,میں سے ہے,(are) of
48201,سحرزدہ لوگوں,those bewitched
48202,اور نہیں,And not
48203,تو,you
48204,مگر,(are) except
48205,ایک انسان,a man
48206,ہم جیسا,like us
48207,اور بیشک,and indeed
48208,ہم گمان کرتے ہیں تجھ کو,we think you
48209,البتہ  میں سے ہو,surely (are) of
48210,جھوٹوں,the liars
48211,تو گرادو,Then cause to fall
48212,ہم پر,upon us
48213,ایک ٹکڑا,fragments
48214,سے,of
48215,آسمان,the sky
48216,اگر ہو,if
48217,تم,you are
48218,میں سے,of
48219,سچوں,the truthful
48220,اس نے کہا,He said
48221,میرا رب,My Lord
48222,زیادہ جانتا ہے,knows best
48223,ساتھ اس کے,of what
48224,جو تم عمل کرتے ہو,you do
48225,تو انہوں نے جھٹلایا اس کو,But they denied him
48226,تو پکڑ لیا ان کو,so seized them
48227,عذاب نے,(the) punishment
48228,دن کے,(of the) day
48229,چھتری والے,(of) the shadow
48230,بیشک وہ,Indeed it
48231,تھا,was
48232,عذاب,(the) punishment
48233,دن کا,(of) a Day
48234,بڑے,Great
48235,بیشک,Indeed
48236,اس میں,in
48237,البتہ,that
48238,ایک نشانی ہے,surely is a sign
48239,اور نہ,but not
48240,تھے,are
48241,ان میں سے اکثر,most of them
48242,مومن۔ ماننے والے,believers
48243,اور بیشک,And indeed
48244,رب تیرا,your Lord
48245,البتہ وہ,surely He
48246,"زبردست ہے،",(is) the All-Mighty
48247,رحم فرمانے والا ہے,the Most Merciful
48248,اور بیشک وہ,And indeed it
48249,البتہ نازل کردہ ہے,surely is a Revelation
48250,رب,(of the) Lord
48251,العالمین کی طرف سے,(of) the worlds
48252,اتارا,Has brought it down
48253,اس کو,Has brought it down
48254,روح,the Spirit
48255,الامین - امانت دار روح نے,[the] Trustworthy
48256,اوپر,Upon
48257,تیرے دل کے,your heart
48258,تاکہ ہوجائے,that you may be
48259,میں سے,of
48260,ڈرانے والوں,the warners
48261,ساتھ ایسی زبان کے,In language
48262,جو عربی ہے,Arabic
48263,واضح ہے,clear
48264,اور بیشک وہ,And indeed it
48265,البتہ  میں ہے,surely (is) in
48266,صحیفوں,(the) Scriptures
48267,"، پہلوں کے",(of) the former (people)
48268,کیا بھلا نہیں,Is it not
48269,ہے,Is it not
48270,ان کے لیے,to them
48271,کوئی نشانی,a sign
48272,کہ,that
48273,جانتے ہیں اس کو,know it
48274,علماء,(the) scholars
48275,بنی,(of the) Children
48276,اسرائیل,(of) Israel
48277,اور اگر,And if
48278,ہم نازل کرتے اس کو,We (had) revealed it
48279,اوپر,to
48280,بعض,any
48281,عجمیوں کے۔ عجمیوں میں سے کسی عجمی پر,(of) the non-Arabs
48282,پھر وہ پڑھتا اس کو,And he (had) recited it
48283,ان پر,to them
48284,نہ,not
48285,تھے وہ,they would
48286,ساتھ اس کے,in it
48287,ایمان لانے والے,(be) believers
48288,اسی طرح,Thus
48289,گزارا ہم نے اس کو,We have inserted it
48290,میں,into
48291,دلوں,(the) hearts
48292,مجرموں کے,(of) the criminals
48293,نہیں,Not
48294,وہ ایمان لائیں گے,they will believe
48295,ساتھ اس کے,in it
48296,یہاں تک کہ,until
48297,دیکھ لیں وہ,they see
48298,عذاب,the punishment
48299,دردناک,[the] painful
48300,تو وہ آجائے گا ان کے پاس,And it will come to them
48301,اچانک,suddenly
48302,اور وہ,while they
48303,نہ,(do) not
48304,شعور رکھتے ہوں گے,perceive
48305,پھر وہ کہیں گے,Then they will say
48306,کیا,Are
48307,ہم,we
48308,مہلت دیے جانے والے ہیں,(to be) reprieved
48309,کیا پھر ہمارے عذاب کے ساتھ,So is it for Our punishment
48310,وہ جلدی مچا رہے ہیں,they wish to hasten
48311,کیا بھلا دیکھا تم نے,Then have you seen
48312,اگر,if
48313,فائدہ دیں ہم ان کو,We let them enjoy
48314,کئی سال,(for) years
48315,پھر,Then
48316,آئے ان کے پاس,comes to them
48317,جو,what
48318,تھے وہ,they were
48319,وعدہ کیے جاتے۔ دھمکی دیے جاتے,promised
48320,نہ,Not
48321,کام آئے گا,(will) avail
48322,ان کو,them
48323,جو,what
48324,تھے وہ,enjoyment they were given
48325,فائدہ دیے جاتے,enjoyment they were given
48326,اور نہیں,And not
48327,ہلاک کیا ہم نے,We destroyed
48328,کسی,any
48329,بستی کو,town
48330,مگر,but
48331,اس کے لیے,it had
48332,ڈرانے والے تھے,warners
48333,نصیحت کے طور پر,(To) remind
48334,اور نہ,and not
48335,تھے ہم,We are
48336,ظالم,unjust
48337,اور نہیں,And not
48338,اترے,have brought it down
48339,ساتھ اس کے,have brought it down
48340,شیطان,the devils
48341,اور نہیں,And not
48342,جائز,(it) suits
48343,ان کے لیے,[for] them
48344,اور نہیں,and not
48345,وہ استطاعت رکھتے,they are able
48346,بیشک وہ,Indeed they
48347,سے,from
48348,سننے,the hearing
48349,البتہ دور کیے گئے ہیں,(are) surely banished
48350,پس نہ,So (do) not
48351,تم پکارو,invoke
48352,ساتھ,with
48353,اللہ کے,Allah
48354,کوئی  الہ,god
48355,دوسرا,another
48356,ورنہ تم ہوجاؤ گے,lest you be
48357,میں سے,of
48358,عذاب دئیے جانے والوں,those punished
48359,اور ڈراؤ,And warn
48360,"اپنے خاندان کو،",your kindred
48361,جو قریبی ہیں,[the] closest
48362,اور جھکا دے,And lower
48363,اپنا بازو,your wing
48364,واسطے اس کے,to (those) who
48365,جو پیروی کرے تیری,follow you
48366,میں سے,of
48367,مومنوں,the believers
48368,پھر اگر,Then if
48369,وہ نافرمانی کریں آپ کی,they disobey you
48370,تو کہہ دیجیے,then say
48371,بیشک میں,Indeed I am
48372,بری الذمہ ہوں,innocent
48373,اس سے,of what
48374,جو تم عمل کررہے ہو,you do
48375,اور توکل کیجیے,And put (your) trust
48376,اوپر,in
48377,زبردست,the All-Mighty
48378,رحم فرمانے والے کے,the Most Merciful
48379,وہ وہ ذات ہے,The One Who
48380,جو دیکھتی ہے تجھ کو,sees you
48381,جس وقت,when
48382,تم کھڑے ہوتے ہو,you stand up
48383,اور نقل و حرکت تمہاری,And your movements
48384,میں,among
48385,سجدہ کرنے والوں,those who prostrate
48386,بیشک وہ,Indeed He
48387,وہ,[He]
48388,"سننے والا ہے،",(is) the All-Hearer
48389,جاننے والا ہے,the All-Knower
48390,کیا,Shall
48391,میں بتاؤں تم کو,I inform you
48392,اوپر,upon
48393,کس کے,whom
48394,اترتے ہیں,descend
48395,شیطان,the devils
48396,اترتے ہیں,They descend
48397,اوپر,upon
48398,ہر,every
48399,بہت جھوٹے,liar
48400,"، بہت گناہ گار",sinful
48401,وہ ڈالتے ہیں,They pass on
48402,سماعت۔ سنی سنائی باتیں,(what is) heard
48403,اور اکثر ان میں سے,and most of them
48404,جھوٹے ہیں,(are) liars
48405,اور شاعر لوگ,And the poets
48406,پیروی کرتے ہیں ان کی,follow them
48407,بہکے ہوئے لوگ,the deviators
48408,کیا نہیں,Do not
48409,تم نے دیکھا,you see
48410,بیشک وہ,that they
48411,"میں،",in
48412,ہر,every
48413,وادی (میں),valley
48414,بھٹکتے ہیں,[they] roam
48415,اور بیشک وہ,And that they
48416,وہ کہتے ہیں,say
48417,وہ جو,what
48418,نہیں,not
48419,وہ کرتے,they do
48420,سوائے,Except
48421,ان کے,those who
48422,جو ایمان لائے,believe
48423,اور انہوں نے عمل کیے,and do
48424,اچھے,righteous deeds
48425,اور یاد کیا انہوں نے,and remember
48426,اللہ کو,Allah
48427,بہت زیادہ,much
48428,اور انہوں نے بدلہ لیا,and defend themselves
48429,اس کے,after
48430,بعد,after
48431,جو,after
48432,وہ ظلم کیے گئے,they were wronged
48433,اور عنقریب جان لیں گے,And will come to know
48434,وہ لوگ,those who
48435,جنہوں نے ظلم کیا,have wronged
48436,کون سے,(to) what
48437,انجام کو,return
48438,وہ لوٹتے ہیں,they will return
48439,طس,Ta Seen
48440,یہ,These
48441,آیات ہیں,(are the) Verses
48442,قرآن (پاک) کی,(of) the Quran
48443,اور کتاب,and a Book
48444,مبین کی,clear
48445,ہدایت,A guidance
48446,اور خوشخبری,and glad tidings
48447,ایمان لانے والوں کے لیے,for the believers
48448,وہ لوگ,Those who
48449,جو قائم کرتے ہیں,establish
48450,نماز,the prayer
48451,اور دیتے ہیں,and give
48452,زکوۃ,zakah
48453,اور وہ,and they
48454,ساتھ آخرت کے,in the Hereafter
48455,وہ,[they]
48456,یقین رکھتے ہیں,believe with certainty
48457,بیشک,Indeed
48458,وہ لوگ,those who
48459,نہیں,(do) not
48460,جو ایمان  لاتے,believe
48461,آخرت پر,in the Hereafter
48462,خوبصورت بنا دئے,We have made fair-seeming
48463,ان کے لیے,to them
48464,ان کے اعمال,their deeds
48465,تو وہ,so they
48466,بھٹکتے پھرتے ہیں,wander blindly
48467,یہ,Those
48468,وہ لوگ ہیں,(are) the ones
48469,ان کے لیے,for them
48470,برا,(is) an evil
48471,عذاب ہے,[the] punishment
48472,اور وہ,and they
48473,میں,in
48474,آخرت,the Hereafter
48475,وہ,[they]
48476,سب سے زیادہ خسارے میں رہنے والے ہیں,(will be) the greatest losers
48477,اور بیشک آپ,And indeed you
48478,البتہ آپ سکھائے جاتے ہیں,surely receive
48479,قرآن,the Quran
48480,سے,from [near]
48481,پاس,from [near]
48482,"حکمت والے،",the All-Wise
48483,علم والے (رب کی طرف سے),the All-Knower
48484,جب,When
48485,کہا,said
48486,موسیٰ نے,Musa
48487,اپنے گھر والوں سے,to his family
48488,بیشک میں نے,Indeed I
48489,میں مانوس ہوا ہوں۔ میں نے پائی ہے,perceive
48490,ایک آگ سے,a fire
48491,عنقریب میں لاؤں گا تمہارے پاس,I will bring you
48492,اس میں سے,from it
48493,کوئی خبر,some information
48494,یا,or
48495,میں لاؤں گا تمہارے پاس,I will bring you
48496,ایک شعلہ,a torch
48497,انگارے کا,burning
48498,تاکہ تم,so that you may
48499,تم گرم ہوسکو تاپ سکو,warm yourselves
48500,تو جب,But when
48501,وہ آئے اس آگ کے پاس,he came to it
48502,ندا دیئے گئے۔ پکارے گئے,he was called
48503,کہ,[that]
48504,برکت دیا گیا,Blessed is
48505,و جو,who
48506,میں ہے,(is) at
48507,آگ,the fire
48508,اور جو,and whoever
48509,اس کے آس پاس ہے,(is) around it
48510,اور پاک ہے,And glory be
